2026-05-27 18:47:12.287 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 167 时间轴已重对齐: 1054.40s -> 1054.40s, 时长: 3.38s
2026-05-27 18:47:12.328 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_168.mp3 -> 4.27s
2026-05-27 18:47:12.329 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 168 时间轴已重对齐: 1061.84s -> 1061.84s, 时长: 4.27s
2026-05-27 18:47:12.371 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_169.mp3 -> 2.76s
2026-05-27 18:47:12.372 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 169 时间轴已重对齐: 1069.44s -> 1069.44s, 时长: 2.76s
2026-05-27 18:47:12.421 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_170.mp3 -> 2.71s
2026-05-27 18:47:12.421 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 170 时间轴已重对齐: 1073.20s -> 1073.20s, 时长: 2.71s
2026-05-27 18:47:12.464 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_171.mp3 -> 1.82s
2026-05-27 18:47:12.464 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 171 时间轴已重对齐: 1081.28s -> 1081.28s, 时长: 1.82s
2026-05-27 18:47:12.506 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_172.mp3 -> 2.78s
2026-05-27 18:47:12.507 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 172 时间轴已重对齐: 1087.52s -> 1087.52s, 时长: 2.78s
2026-05-27 18:47:12.549 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_173.mp3 -> 2.86s
2026-05-27 18:47:12.550 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 173 时间轴已重对齐: 1098.96s -> 1098.96s, 时长: 2.86s
2026-05-27 18:47:12.590 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_174.mp3 -> 3.34s
2026-05-27 18:47:12.591 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 174 时间轴已重对齐: 1110.16s -> 1110.16s, 时长: 3.34s
2026-05-27 18:47:12.631 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_175.mp3 -> 3.65s
2026-05-27 18:47:12.631 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 175 时间轴已重对齐: 1118.16s -> 1118.16s, 时长: 3.65s
2026-05-27 18:47:12.672 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_176.mp3 -> 3.60s
2026-05-27 18:47:12.673 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 176 时间轴已重对齐: 1132.64s -> 1132.64s, 时长: 3.60s
2026-05-27 18:47:12.713 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_177.mp3 -> 3.00s
2026-05-27 18:47:12.713 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 177 时间轴已重对齐: 1137.20s -> 1137.20s, 时长: 3.00s
2026-05-27 18:47:12.753 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_178.mp3 -> 2.83s
2026-05-27 18:47:12.754 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 178 时间轴已重对齐: 1143.44s -> 1143.44s, 时长: 2.83s
2026-05-27 18:47:12.796 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_179.mp3 -> 6.10s
2026-05-27 18:47:12.796 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 179 时间轴已重对齐: 1153.76s -> 1153.76s, 时长: 6.10s
2026-05-27 18:47:12.837 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_180.mp3 -> 4.54s
2026-05-27 18:47:12.837 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 180 时间轴已重对齐: 1153.76s -> 1159.86s, 时长: 4.54s
2026-05-27 18:47:12.879 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_181.mp3 -> 3.70s
2026-05-27 18:47:12.880 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 181 时间轴已重对齐: 1153.76s -> 1164.39s, 时长: 3.70s
2026-05-27 18:47:12.920 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_182.mp3 -> 3.67s
2026-05-27 18:47:12.920 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 182 时间轴已重对齐: 1153.76s -> 1168.09s, 时长: 3.67s
2026-05-27 18:47:12.967 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_183.mp3 -> 2.42s
2026-05-27 18:47:12.968 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 183 时间轴已重对齐: 1153.76s -> 1171.76s, 时长: 2.42s
2026-05-27 18:47:13.012 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_184.mp3 -> 2.88s
2026-05-27 18:47:13.012 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 184 时间轴已重对齐: 1153.76s -> 1174.18s, 时长: 2.88s
2026-05-27 18:47:13.058 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_185.mp3 -> 2.40s
2026-05-27 18:47:13.058 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 185 时间轴已重对齐: 1153.76s -> 1177.06s, 时长: 2.40s
2026-05-27 18:47:13.098 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_186.mp3 -> 2.38s
2026-05-27 18:47:13.099 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 186 时间轴已重对齐: 1153.76s -> 1179.46s, 时长: 2.38s
2026-05-27 18:47:13.140 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_187.mp3 -> 1.92s
2026-05-27 18:47:13.140 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 187 时间轴已重对齐: 1153.76s -> 1181.84s, 时长: 1.92s
2026-05-27 18:47:13.184 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_188.mp3 -> 3.77s
2026-05-27 18:47:13.184 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 188 时间轴已重对齐: 1153.76s -> 1183.76s, 时长: 3.77s
2026-05-27 18:47:13.226 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_189.mp3 -> 2.30s
2026-05-27 18:47:13.226 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 189 时间轴已重对齐: 1153.76s -> 1187.53s, 时长: 2.30s
2026-05-27 18:47:13.266 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_190.mp3 -> 2.26s
2026-05-27 18:47:13.267 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 190 时间轴已重对齐: 1153.76s -> 1189.83s, 时长: 2.26s
2026-05-27 18:47:13.309 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_191.mp3 -> 3.29s
2026-05-27 18:47:13.309 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 191 时间轴已重对齐: 1153.76s -> 1192.09s, 时长: 3.29s
2026-05-27 18:47:13.349 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_192.mp3 -> 3.10s
2026-05-27 18:47:13.350 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 192 时间轴已重对齐: 1165.12s -> 1195.38s, 时长: 3.10s
2026-05-27 18:47:13.392 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_193.mp3 -> 6.38s
2026-05-27 18:47:13.392 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 193 时间轴已重对齐: 1191.92s -> 1198.47s, 时长: 6.38s
2026-05-27 18:47:13.433 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_194.mp3 -> 3.19s
2026-05-27 18:47:13.433 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 194 时间轴已重对齐: 1204.32s -> 1204.86s, 时长: 3.19s
2026-05-27 18:47:13.479 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_195.mp3 -> 4.13s
2026-05-27 18:47:13.479 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 195 时间轴已重对齐: 1224.32s -> 1224.32s, 时长: 4.13s
2026-05-27 18:47:13.521 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_196.mp3 -> 3.12s
2026-05-27 18:47:13.521 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 196 时间轴已重对齐: 1251.44s -> 1251.44s, 时长: 3.12s
2026-05-27 18:47:13.563 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_197.mp3 -> 1.85s
2026-05-27 18:47:13.564 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 197 时间轴已重对齐: 1261.44s -> 1261.44s, 时长: 1.85s
2026-05-27 18:47:13.606 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_198.mp3 -> 2.02s
2026-05-27 18:47:13.606 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 198 时间轴已重对齐: 1261.44s -> 1263.29s, 时长: 2.02s
2026-05-27 18:47:13.647 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_199.mp3 -> 4.46s
2026-05-27 18:47:13.648 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 199 时间轴已重对齐: 1261.44s -> 1265.30s, 时长: 4.46s
2026-05-27 18:47:13.689 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_200.mp3 -> 5.38s
2026-05-27 18:47:13.689 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 200 时间轴已重对齐: 1261.44s -> 1269.77s, 时长: 5.38s
2026-05-27 18:47:13.760 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_201.mp3 -> 4.99s
2026-05-27 18:47:13.760 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 201 时间轴已重对齐: 1261.44s -> 1275.14s, 时长: 4.99s
2026-05-27 18:47:13.803 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_202.mp3 -> 5.52s
2026-05-27 18:47:13.803 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 202 时间轴已重对齐: 1261.44s -> 1280.14s, 时长: 5.52s
2026-05-27 18:47:13.846 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_203.mp3 -> 4.46s
2026-05-27 18:47:13.846 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 203 时间轴已重对齐: 1261.44s -> 1285.66s, 时长: 4.46s
2026-05-27 18:47:13.888 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_204.mp3 -> 6.17s
2026-05-27 18:47:13.888 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 204 时间轴已重对齐: 1261.44s -> 1290.12s, 时长: 6.17s
2026-05-27 18:47:13.935 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_205.mp3 -> 1.66s
2026-05-27 18:47:13.936 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 205 时间轴已重对齐: 1261.44s -> 1296.29s, 时长: 1.66s
2026-05-27 18:47:13.979 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_206.mp3 -> 8.69s
2026-05-27 18:47:13.980 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 206 时间轴已重对齐: 1261.44s -> 1297.94s, 时长: 8.69s
2026-05-27 18:47:14.022 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_207.mp3 -> 4.73s
2026-05-27 18:47:14.022 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 207 时间轴已重对齐: 1261.44s -> 1306.63s, 时长: 4.73s
2026-05-27 18:47:14.064 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_208.mp3 -> 2.26s
2026-05-27 18:47:14.064 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 208 时间轴已重对齐: 1261.44s -> 1311.36s, 时长: 2.26s
2026-05-27 18:47:14.107 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_209.mp3 -> 3.60s
2026-05-27 18:47:14.107 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 209 时间轴已重对齐: 1270.64s -> 1313.62s, 时长: 3.60s
2026-05-27 18:47:14.152 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_210.mp3 -> 4.42s
2026-05-27 18:47:14.152 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 210 时间轴已重对齐: 1275.68s -> 1317.22s, 时长: 4.42s
2026-05-27 18:47:14.193 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_211.mp3 -> 3.26s
2026-05-27 18:47:14.194 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 211 时间轴已重对齐: 1282.24s -> 1321.63s, 时长: 3.26s
2026-05-27 18:47:14.237 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_212.mp3 -> 3.38s
2026-05-27 18:47:14.237 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 212 时间轴已重对齐: 1288.40s -> 1324.90s, 时长: 3.38s
2026-05-27 18:47:14.283 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_213.mp3 -> 7.42s
2026-05-27 18:47:14.284 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 213 时间轴已重对齐: 1294.72s -> 1328.28s, 时长: 7.42s
2026-05-27 18:47:14.326 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_214.mp3 -> 4.51s
2026-05-27 18:47:14.326 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 214 时间轴已重对齐: 1300.00s -> 1335.70s, 时长: 4.51s
2026-05-27 18:47:14.370 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_215.mp3 -> 3.62s
2026-05-27 18:47:14.370 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 215 时间轴已重对齐: 1306.32s -> 1340.21s, 时长: 3.62s
2026-05-27 18:47:14.413 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_216.mp3 -> 4.80s
2026-05-27 18:47:14.413 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 216 时间轴已重对齐: 1310.24s -> 1343.83s, 时长: 4.80s
2026-05-27 18:47:14.457 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_217.mp3 -> 4.08s
2026-05-27 18:47:14.457 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 217 时间轴已重对齐: 1319.52s -> 1348.63s, 时长: 4.08s
2026-05-27 18:47:14.501 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_218.mp3 -> 2.64s
2026-05-27 18:47:14.502 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 218 时间轴已重对齐: 1324.00s -> 1352.71s, 时长: 2.64s
2026-05-27 18:47:14.547 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_219.mp3 -> 4.10s
2026-05-27 18:47:14.548 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 219 时间轴已重对齐: 1330.00s -> 1355.35s, 时长: 4.10s
2026-05-27 18:47:14.589 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_220.mp3 -> 4.01s
2026-05-27 18:47:14.590 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 220 时间轴已重对齐: 1337.92s -> 1359.46s, 时长: 4.01s
2026-05-27 18:47:14.633 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_221.mp3 -> 5.38s
2026-05-27 18:47:14.633 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 221 时间轴已重对齐: 1344.16s -> 1363.46s, 时长: 5.38s
2026-05-27 18:47:14.676 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_222.mp3 -> 3.62s
2026-05-27 18:47:14.676 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 222 时间轴已重对齐: 1349.60s -> 1368.84s, 时长: 3.62s
2026-05-27 18:47:14.718 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_223.mp3 -> 4.58s
2026-05-27 18:47:14.718 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 223 时间轴已重对齐: 1356.56s -> 1372.46s, 时长: 4.58s
2026-05-27 18:47:14.760 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_224.mp3 -> 4.20s
2026-05-27 18:47:14.760 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 224 时间轴已重对齐: 1356.56s -> 1377.05s, 时长: 4.20s
2026-05-27 18:47:14.803 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_225.mp3 -> 5.54s
2026-05-27 18:47:14.803 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 225 时间轴已重对齐: 1365.92s -> 1381.25s, 时长: 5.54s
2026-05-27 18:47:14.844 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_226.mp3 -> 4.70s
2026-05-27 18:47:14.845 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 226 时间轴已重对齐: 1369.44s -> 1386.79s, 时长: 4.70s
2026-05-27 18:47:14.887 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_227.mp3 -> 5.33s
2026-05-27 18:47:14.888 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 227 时间轴已重对齐: 1378.08s -> 1391.50s, 时长: 5.33s
2026-05-27 18:47:14.932 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_228.mp3 -> 4.92s
2026-05-27 18:47:14.932 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 228 时间轴已重对齐: 1384.80s -> 1396.82s, 时长: 4.92s
2026-05-27 18:47:14.979 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_229.mp3 -> 4.30s
2026-05-27 18:47:14.979 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 229 时间轴已重对齐: 1390.72s -> 1401.74s, 时长: 4.30s
2026-05-27 18:47:15.020 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_230.mp3 -> 4.68s
2026-05-27 18:47:15.020 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 230 时间轴已重对齐: 1398.16s -> 1406.04s, 时长: 4.68s
2026-05-27 18:47:15.061 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_231.mp3 -> 3.60s
2026-05-27 18:47:15.061 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 231 时间轴已重对齐: 1410.24s -> 1410.72s, 时长: 3.60s
2026-05-27 18:47:15.103 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_232.mp3 -> 4.78s
2026-05-27 18:47:15.104 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 232 时间轴已重对齐: 1414.16s -> 1414.32s, 时长: 4.78s
2026-05-27 18:47:15.144 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_233.mp3 -> 6.14s
2026-05-27 18:47:15.145 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 233 时间轴已重对齐: 1422.96s -> 1422.96s, 时长: 6.14s
2026-05-27 18:47:15.186 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_234.mp3 -> 4.51s
2026-05-27 18:47:15.186 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 234 时间轴已重对齐: 1429.92s -> 1429.92s, 时长: 4.51s
2026-05-27 18:47:15.226 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_235.mp3 -> 5.04s
2026-05-27 18:47:15.227 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 235 时间轴已重对齐: 1437.92s -> 1437.92s, 时长: 5.04s
2026-05-27 18:47:15.269 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_236.mp3 -> 4.49s
2026-05-27 18:47:15.269 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 236 时间轴已重对齐: 1445.12s -> 1445.12s, 时长: 4.49s
2026-05-27 18:47:15.317 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_237.mp3 -> 4.82s
2026-05-27 18:47:15.317 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 237 时间轴已重对齐: 1450.56s -> 1450.56s, 时长: 4.82s
2026-05-27 18:47:15.359 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_238.mp3 -> 7.70s
2026-05-27 18:47:15.359 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 238 时间轴已重对齐: 1455.76s -> 1455.76s, 时长: 7.70s
2026-05-27 18:47:15.401 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_239.mp3 -> 5.76s
2026-05-27 18:47:15.401 | DEBUG    | modules.tts.tts_pipeline:generate_tts:247 - 片段 239 时间轴已重对齐: 1463.76s -> 1463.76s, 时长: 5.76s
2026-05-27 18:47:15.441 | INFO     | modules.tts.tts_pipeline:get_media_duration:58 - 媒体文件时长: temp_240.mp3 -> 1.85s
